sentence,inference,label
"Y, volviendo las riendas, encaminó a Rocinante hacia donde le pareció que las voces salían,
y, a pocos pasos que entró por el bosque, vio atada una yegua a una encina, y atado en otra a un
muchacho, desnudo de medio cuerpo arriba, hasta de edad de quince años, que era el que las voces
daba, y no sin causa, porque le estaba dando con una pretina muchos azotes un labrador de buen
talle, y cada azote le acompañaba con una reprehensión y consejo.","Don Quijote, al escuchar unas voces que parecían de alguien en apuros, decidió guiar a su caballo hacia ese lugar para ver qué sucedía. Al adentrarse un poco en el bosque, encontró una escena: una yegua estaba atada a un árbol, y a otro árbol cercano había atado a un muchacho de unos quince años, sin camisa en la parte superior. El joven era el que emitía las voces, y estaba siendo corregido por un labrador robusto que le aplicaba algunos golpes con una pretina. A cada corrección, el labrador le decía también palabras de advertencia o consejos, probablemente para que aprendiera a cuidar mejor del rebaño que debía vigilar. Don Quijote, al ver esto, sintió que debía intervenir.",1
"Digo Rosario y parece que estoy oyendo a mi ma-
dre, cuando aún pronunciaba mi nombre por este pasillo, cuando aún recordaba mi nombre y venía a traerme la comida en la bandeja con ese vaivén con el que andaba penosamente, siempre torcida hacia la izquierda, siempre con un aire de desilu-
sión que se disipaba cuando hablaba con mi her-
mana por teléfono.","Este fragmento parece tener un gran peso emocional para el narrador, pues lleno de nostalgia al pronunciar el nombre ""Rosario"" experimenta el vivo recuerdo de su madre llamándolo por el pasillo, trayéndole comida.",1
"Conversando con mi profesor de artes, que además me entero que es un muralista callejero, cuando
le pregunté qué opina del arte urbano se mostró apasionado en la respuesta, la cual puedo resumir
en que el arte callejero, como lo dice la palabra, es un tipo de arte aplicado en las calles de una
ciudad, aunque muchas veces es aplicado ilegalmente, y eso es algo que perjudica mucho al arte
callejero, al aplicarlo ilegalmente baja su reputación considerablemente.","El arte callejero es un arte aplicado en las calles, su reputación se ve afectada al ser realizado ilegalmente la mayoría de veces",1
"Preguntáronle si por ventura comería su merced truchuela, que no había otro
pescado que dalle a comer. -Como haya muchas truchuelas -respondió don Quijote-, podrán servir de una trucha,
porque eso se me da que me den ocho reales en sencillos que en una pieza de a ocho. Cuanto más,
que podría ser que fuesen estas truchuelas como la ternera, que es mejor que la vaca, y el cabrito
que el cabrón.","El fragmente viene extraido de las palabras dichas por don quijote, el cual trata de expresar al final de sus lineas que aveces lo mas joven o pequeño puede ser mejor que el viejo",1
"Que si estaba aten-
diendo a los clientes en una agencia de viajes, que si me iban a hacer fija pronto, que si ya me han hecho fija. Yo mentía a mi madre y ella, que ya digo que no era una mujer muy perspicaz, como son otras madres que te pillan el embuste por el tono de voz, ella extendía la mentira, la ponía en circu-
lación, que era lo que me provocaba más inquietud.","Este párrafo menciona que Rosario describía a su madre como una persona no muy perspicaz, sino como una persona la cual podrías engañar fácil, y que debido a la cantidad de mentiras que Rosario le decía, esta tenia miedo de que su madre las difundiera como verdades.",1
"Aunque actualmente para él le resulta muy difícil obtener los permisos para hacer murales, grafitis o
instalaciones en las calles, es posible que los den, aunque con muchos requisitos y exigencias. Para mí el arte urbano es una muy buena forma de embellecer y darles vida a las calles de nuestra
ciudad, además sin ir más lejos a unas cuadras de mi casa hay un mural que representa la no
discriminación.","Para un individuo es muy complicado obtener permisos para poder realizar arte visual en las calles, pero cuando los consigue, este lleva muchos requisitos y exigencias. El narrador expresa que a su perspectiva, el arte urbano es una forma de hacer mas bella y viva las calles de la ciudad, y que justo cerca de su casa hay una obra en representación a la no discriminación.",3
"Con un aumento de 1,5 °C, perderíamos entre el 70 y el 90 % de los arrecifes de coral, mientras que con 2,0 °C la pérdida sería de 99 %. Según estos informes, la tierra se ha calenta-
do 1 °C desde la era preindustrial, y dos tercios de este aumento se ha producido desde 1986.","Dentro de la lectura se habla de muchas consecuencias por el cambio climatico entre ellas de las mas importantes es que si subiera 1.5 grados mas de temperatura las consecuencias serian demasiado grandes, pero si fueran 2 grados el 99 % de los arrecifes de coral se extinguirian, y esta es de las principales consecuencias que se tratan en el texto.",1
"A
estos se les consideran parte del arte callejero o urbano,
pero no solo los grafittis y murales son considerados como
tal, también se puede considerar arte callejero a las
instalaciones hechas con materiales reciclables en partes
de la ciudad, un buen ejemplo serían las famosas
instalaciones hechas mayormente de basura en la
reconocida Plaza Nicolás Tirado.","Habla sobre las cosas que actualmente son consideradas como arte urbano o callejero, las diversas formas en las que se presenta o con lo que se hacen incluso, también presenta un ejemplo con su autor de una obra de arte urbano",1
"Puedes contactar con CEDRO a través de la web o por teléfono en el 91 702 19 70 / 93 272 04 47. El papel utilizado para la impresión de este libro está calificado como papel ecológico y procede de bosques gestionados de manera sostenible. CAPÍTULO 1
No me gusta ni mi cara ni mi nombre. Bueno, las dos cosas han acabado siendo la misma.","Este fragmento se divide en dos partes: 
Primero se tomo un fragmento del aviso legal del libro donde el nombre ""CEDRO"" que se menciona se refiere a una entidad que se encarga de la impresion del libro y la proyteccion de los derechos de autor, tambien menciona el tipo de papel con el que fue impreso haciendo una buena enfásis en que es una empresa socialmente responsable.

La segunda parte que es mas o menos una linea es el principio del capitulo uno del libro donde Rosario la protagonista expresa que no le gusta ni su cara ni su nombre pero que al final han terminado siendo lo mismo, ya que no le gusta y rechaza estas dos partes de ella.",1
"No habrá ni descanso ni tranquilidad en América hasta que al Negro se le garantice sus derechos de ciudadanía. Los remolinos de la rebelión continuarán a sacudir las bases de nuestra nación hasta que surja el esplendoroso día de la justicia. Pero hay algo que yo debo decir a mi gente, los cuales están parados en el umbral gastado que conduce al palacio de la justicia.","Habla acerca de que la lucha por los derechos de las personas negras debe ser respetada a costa de todo. Debido a que han sido sometidos a tratos irrespetuosos hacia ellos una incontable cantidad a lo largo de sus vidas en diferentes países, habla acerca de la constancia y dedicación a la que se deben arraigar para poder conseguir sus derechos y ser tratados como lo que son, seres humanos, sin descanso alguno pues así es como han sido tratados.
Aclarando que desde un punto legal, sin provocar malas actitudes y respetando las leyes, con tal de vivir en un país armonioso y en el cual resuenen las campanas de la libertad.",1
"Me hacía llegar tarde. Yo le decía, Milagros, que me van a echar de la agencia, que la cosa se pone tensa. —Esa gente no te merece — decía, y tenía los ojos llenos de rencor, como si conociera a esa gen-
te, como si supiera de qué estaba hablando, y como si yo le hubiera pedido, defiéndeme, Milagros. Porque ella era así, hablaba de lo que se le pu-
siera por delante.","Milagros de alguna manera quería hacer que Rosario dejara la agencia, porque Milagros sabía lo que pasaba, sabía que Rosario merecía más, además, conocía a Rosario, sabía que ella no se iba a defender ni a decir nada, pero Milagros si.",1
"CREACIÓN GRÁFICA DE REDES SOCIALES
Canva es una web de composición de imágenes para la comunicación que ofrece herramientas online para crear diseños propios. Su método es el de ofrecer un servicio freemium, que se puede utilizar de forma gratuita, pero con la alternativa de pagar para obtener opciones avanzadas. Esta plataforma nos permitirá abordar aquellas piezas gráﬁcas para equipos que no cuenten con un diseñador o profesional de las redes que pueda desarrollarlas.","Nos enseña que, si bien canva es una herramienta útil para la creación de diseños propios, su verdadero negocio está tras su modelo freemium donde le provee a los usuarios las funcionalidades básicas y necesarias para que puedan realizar trabajos sin problemas, pero les impide el uso de toda la potencia de la herramienta por medio de una pared de pago que les permite desbloquear todas estas opciones avanzadas.",1
